count	DateAsNumber
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-22
1	2014-09-30
1	2014-09-30
1	2014-09-30
1	2014-09-30
1	2014-09-30
1	2014-09-30
1	2014-09-30
1	2014-09-30
1	2014-09-30
1	2014-09-30
1	2014-09-30
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-03
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-10-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-04
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-07
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-12
1	2014-11-17
1	2014-11-17
1	2014-11-17
1	2014-11-17
1	2014-11-17
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-19
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-21
1	2014-11-25
1	2014-11-25
1	2014-11-25
1	2014-11-25
1	2014-11-25
1	2014-11-25
1	2014-11-25
1	2014-11-25
1	2014-11-25
1	2014-11-25
1	2014-11-27
1	2014-11-27
1	2014-11-27
1	2014-11-27
1	2014-11-27
1	2014-11-27
1	2014-11-27
1	2014-12-16
1	2014-12-16
1	2014-12-16
1	2014-12-16
1	2014-12-16
1	2014-12-16
1	2014-12-16
1	2014-12-16
1	2014-12-16
1	2014-12-16
1	2014-12-16
1	2014-12-16
1	2014-12-17
1	2014-12-17
1	2014-12-17
1	2014-12-17
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-22
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2014-12-30
1	2015-01-01
1	2015-01-01
1	2015-01-01
1	2015-01-01
1	2015-01-01
1	2015-01-01
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-02
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-06
1	2015-01-12
1	2015-01-12
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-14
1	2015-01-16
1	2015-01-16
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-27
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-01-30
1	2015-02-02
1	2015-02-02
1	2015-02-02
1	2015-02-02
1	2015-02-02
1	2015-02-02
1	2015-02-02
1	2015-02-02
1	2015-02-04
1	2015-02-04
1	2015-02-04
1	2015-02-04
1	2015-02-04
1	2015-02-04
1	2015-02-06
1	2015-02-06
1	2015-02-06
1	2015-02-06
1	2015-02-06
1	2015-02-06
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-12
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-13
1	2015-02-15
1	2015-02-15
1	2015-02-15
1	2015-02-15
1	2015-02-15
1	2015-02-15
1	2015-02-15
1	2015-02-15
1	2015-02-15
1	2015-02-15
1	2015-02-18
1	2015-02-18
1	2015-02-18
1	2015-02-18
1	2015-02-18
1	2015-02-18
1	2015-02-20
1	2015-02-20
1	2015-02-20
1	2015-02-20
1	2015-02-25
1	2015-02-25
1	2015-02-25
1	2015-02-25
1	2015-02-25
1	2015-02-25
1	2015-02-25
1	2015-02-25
1	2015-02-25
1	2015-02-25
1	2015-02-25
1	2015-02-25
1	2015-03-01
1	2015-03-01
1	2015-03-01
1	2015-03-01
1	2015-03-01
1	2015-03-01
1	2015-03-01
1	2015-03-01
1	2015-03-01
1	2015-03-01
1	2015-03-01
1	2015-03-01
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-05
1	2015-03-11
1	2015-03-11
1	2015-03-12
1	2015-03-12
1	2015-03-12
1	2015-03-12
1	2015-03-12
1	2015-03-12
1	2015-03-19
1	2015-03-19
1	2015-03-19
1	2015-03-19
1	2015-03-19
1	2015-03-19
1	2015-03-19
1	2015-03-19
1	2015-03-19
1	2015-03-19
1	2015-03-19
1	2015-03-19
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
1	2015-03-23
